district_2020,ps_2020,gp_2020,reservation_2020,key_2020,sl_no_2015,dist_name_2015,samiti_name_2015,gp_2015,reservation_2015,name_2015,sex_2015,category_2015,dist_name_new_2015,samiti_name_new_2015,key_2015,sl_no_2005,dist_name_2005,samiti_name_2005,gp_2005,reservation_2005,name_2005,sex_2005,category_2005,gp_new_2005,dist_name_new_2005,samiti_name_new_2005,dist_2010_2005,key_2005,sl_no_2010,dist_name_2010,samiti_name_2010,gp_2010,reservation_2010,name_2010,sex_2010,category_2010,gp_new_2015,dist_name_new_2010,samiti_name_new_2010,key_2010,dist_05_10,nuke_05_10,gp_new_2010,dist,nuke,dist_2020,nuke_2020
Jhalawar,Bhavani Mandi,Sarodh,OBC,JhalawarBhavani MandiSarodh,6048,JHALAWAR,BHAVANI MANDI,SARODH,SC (Woman),SUSHEELA BAI,1,SC (Woman),JHALAWAR,BHAVANI MANDI,JHALAWARBHAVANI MANDIsarodh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sarodh,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jhalawar,Jhalrapatan,Borda,ST,JhalawarJhalrapatanBorda,5892,JHALAWAR,JHALRAP A T AN,BORDA,SC (Woman),GUDDI BAI,1,SC (Woman),JHALAWAR,JHALRAPATAN,JHALAWARJHALRAPATANborda,5615,JHALAWAR,JHALRAPATAN,BORDA,ST,KANHAIYA LAL,MALE,ST,borda,JHALAWAR,JHALRAPATAN,NA,JHALAWARJHALRAPATANborda,5487,JHALAWAR,JHALRAPATAN,BORDA,OBC,RAM GOPAL PATIDAR,M,OBC,borda,JHALAWAR,JHALRAPATAN,JHALAWARJHALRAPATANborda,0,NA,borda,0,0,0,0
Jhalawar,Khanpur,Akavad Khurd,General (Woman),JhalawarKhanpurAkavad Khurd,5917,JHALAWAR,KHANPUR,AKAVAD KHURD,SC (Woman),GAYATRI BAI,1,SC (Woman),JHALAWAR,KHANPUR,JHALAWARKHANPURakavad khurd,5656,JHALAWAR,KHANPUR,AKAWADA KHURD,ST W,PUSHPA BAI,FEMALE,ST,akavad khurd,JHALAWAR,KHANPUR,NA,JHALAWARKHANPURakavad khurd,5528,JHALAWAR,KHANPUR,AKAVAD KHURD,OBC,SIYARAM,M,OBC,akavad khurd,JHALAWAR,KHANPUR,JHALAWARKHANPURakavad khurd,0,NA,akavad khurd,0,0,0,0
Jhalawar,Khanpur,Kheda,General (Woman),JhalawarKhanpurKheda,5938,JHALAWAR,KHANPUR,KHEDA,SC (Woman),MOL MEENA,1,SC (Woman),JHALAWAR,KHANPUR,JHALAWARKHANPURkheda,5678,JHALAWAR,KHANPUR,KHEDA,GEN W,DWARKIBAI DHAKAR,FEMALE,OBC,kheda,JHALAWAR,KHANPUR,NA,JHALAWARKHANPURkheda,5549,JHALAWAR,KHANPUR,KHEDA,GEN,GORDHAN LAL NAGAR,M,OBC,kheda,JHALAWAR,KHANPUR,JHALAWARKHANPURkheda,0,NA,kheda,0,0,0,0
Jhalawar,Khanpur,Modi Bheemsagar,General,JhalawarKhanpurModi Bheemsagar,5943,JHALAWAR,KHANPUR,MODI BHEEMSAGAR,SC (Woman),GARIMA VERMA,1,SC (Woman),JHALAWAR,KHANPUR,JHALAWARKHANPURmodi bheemsagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,modi bheemsagar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jhunjhunu,Alsisar,Kolinda,General (Woman),JhunjhunuAlsisarKolinda,6104,JHUNJHUNU,ALSISAR,KOLINDA,SC (Woman),SUDESH,1,SC (Woman),JHUNJHUNU,ALSISAR,JHUNJHUNUALSISARkolinda,5799,JHUNJHUNU,ALSISAR,KOLINDA,OBC,JAGDISH,MALE,OBC,kolinda,JHUNJHUNU,ALSISAR,NA,JHUNJHUNUALSISARkolinda,5671,JHUNJHUNU,ALSISAR,KOLINDA,GEN,TARACHAND JHANG,M,OBC,kolinda,JHUNJHUNU,ALSISAR,JHUNJHUNUALSISARkolinda,0,NA,kolinda,0,0,0,0
Jhunjhunu,Alsisar,Sonasar,General,JhunjhunuAlsisarSonasar,6113,JHUNJHUNU,ALSISAR,SONASAR,SC (Woman),SEEM AKUMARI,1,SC (Woman),JHUNJHUNU,ALSISAR,JHUNJHUNUALSISARsonasar,5808,JHUNJHUNU,ALSISAR,SONASAR,GEN,ROHITASH,MALE,OBC,sonasar,JHUNJHUNU,ALSISAR,NA,JHUNJHUNUALSISARsonasar,5680,JHUNJHUNU,ALSISAR,SONASAR,GENW,MANJU,F,OBCW,sonasar,JHUNJHUNU,ALSISAR,JHUNJHUNUALSISARsonasar,0,NA,sonasar,0,0,0,0
Jhunjhunu,Buhana,Bhaloth,General (Woman),JhunjhunuBuhanaBhaloth,6118,JHUNJHUNU,BUHANA,BHALOTH,SC (Woman),RENUBALA,1,SC (Woman),JHUNJHUNU,BUHANA,JHUNJHUNUBUHANAbhaloth,5812,JHUNJHUNU,BUHANA,BHALOTH,GEN,SOMVEER,MALE,OBC,bhaloth,JHUNJHUNU,BUHANA,NA,JHUNJHUNUBUHANAbhaloth,5685,JHUNJHUNU,BUHANA,BHALOTH,GEN,somveer,M,OBC,bhaloth,JHUNJHUNU,BUHANA,JHUNJHUNUBUHANAbhaloth,0,NA,bhaloth,0,0,0,0
Jhunjhunu,Chirawa,Kithana,General (Woman),JhunjhunuChirawaKithana,6174,JHUNJHUNU,CHIRAWA,KITHANA,SC (Woman),MAMTA,1,SC (Woman),JHUNJHUNU,CHIRAWA,JHUNJHUNUCHIRAWAkithana,5871,JHUNJHUNU,CHIRAWA,KITHANA,GEN,RAMKUMAR,MALE,OBC,kithana,JHUNJHUNU,CHIRAWA,NA,JHUNJHUNUCHIRAWAkithana,5741,JHUNJHUNU,CHIRAWA,KITHANA,GEN,ummed singh,M,OBC,kithana,JHUNJHUNU,CHIRAWA,JHUNJHUNUCHIRAWAkithana,0,NA,kithana,0,0,0,0
Jhunjhunu,Chirawa,Sari,General,JhunjhunuChirawaSari,6182,JHUNJHUNU,CHIRAWA,SARI,SC (Woman),ARJOO TANDAN,1,SC,JHUNJHUNU,CHIRAWA,JHUNJHUNUCHIRAWAsari,5877,JHUNJHUNU,CHIRAWA,SAARI,OBC,SAALIM,MALE,OBC,sari,JHUNJHUNU,CHIRAWA,NA,JHUNJHUNUCHIRAWAsari,5749,JHUNJHUNU,CHIRAWA,SARI,GEN,sumer singh,M,OBC,sari,JHUNJHUNU,CHIRAWA,JHUNJHUNUCHIRAWAsari,0,NA,sari,0,0,0,0
Jhunjhunu,Jhunjhunu,Makhar,OBC (Woman),JhunjhunuJhunjhunuMakhar,6214,JHUNJHUNU,JHUNJHUNU,MAKHAR,SC (Woman),BANTESH DEVI,1,SC (Woman),JHUNJHUNU,JHUNJHUNU,JHUNJHUNUJHUNJHUNUmakhar,5906,JHUNJHUNU,JHUNJHUNU,MAKHAR,GEN,KANHAIYA LAL,MALE,OBC,makhar,JHUNJHUNU,JHUNJHUNU,NA,JHUNJHUNUJHUNJHUNUmakhar,5780,JHUNJHUNU,JHUNJHUNU,MAKHAR,OBC,KANHAIYA LAL,M,OBC,makhar,JHUNJHUNU,JHUNJHUNU,JHUNJHUNUJHUNJHUNUmakhar,0,NA,makhar,0,0,0,0
Jhunjhunu,Jhunjhunu,Udawas,General (Woman),JhunjhunuJhunjhunuUdawas,6222,JHUNJHUNU,JHUNJHUNU,UDAWAS,SC (Woman),SUSHIL A,1,SC (Woman),JHUNJHUNU,JHUNJHUNU,JHUNJHUNUJHUNJHUNUudawas,5916,JHUNJHUNU,JHUNJHUNU,UDAWAS,GEN,MAHAVEER,MALE,OBC,udawas,JHUNJHUNU,JHUNJHUNU,NA,JHUNJHUNUJHUNJHUNUudawas,5788,JHUNJHUNU,JHUNJHUNU,UDAWAS,GEN,RAJENDER SINGH,M,OBC,udawas,JHUNJHUNU,JHUNJHUNU,JHUNJHUNUJHUNJHUNUudawas,0,NA,udawas,0,0,0,0
Jhunjhunu,Khetri,Charawas,General (Woman),JhunjhunuKhetriCharawas,6228,JHUNJHUNU,KHETRI,CHARAWAS,SC (Woman),SUNIT A,1,SC (Woman),JHUNJHUNU,KHETRI,JHUNJHUNUKHETRIcharawas,5922,JHUNJHUNU,KHETRI,CHARAWAS,GEN,BAJRANG,MALE,OBC,charawas,JHUNJHUNU,KHETRI,NA,JHUNJHUNUKHETRIcharawas,5794,JHUNJHUNU,KHETRI,CHARAWAS,OBCW,Kamla,F,OBCW,charawas,JHUNJHUNU,KHETRI,JHUNJHUNUKHETRIcharawas,0,NA,charawas,0,0,0,0
Jhunjhunu,Khetri,Rawan,General (Woman),JhunjhunuKhetriRawan,6254,JHUNJHUNU,KHETRI,RAWAN,SC (Woman),REKHA,1,SC (Woman),JHUNJHUNU,KHETRI,JHUNJHUNUKHETRIrawan,5948,JHUNJHUNU,KHETRI,RAWAN,GEN,THAKURSINGH,MALE,OBC,rawan,JHUNJHUNU,KHETRI,NA,JHUNJHUNUKHETRIrawan,5820,JHUNJHUNU,KHETRI,RAWAN,GEN,Thakur singh,M,OBC,rawan,JHUNJHUNU,KHETRI,JHUNJHUNUKHETRIrawan,0,NA,rawan,0,0,0,0
Jhunjhunu,Nawalgarh,Tonk Chhilari,General (Woman),JhunjhunuNawalgarhTonk Chhilari,6299,JHUNJHUNU,NAWALGARH,TONK CHHILARI,SC (Woman),ANJU KUMARI,1,SC (Woman),JHUNJHUNU,NAWALGARH,JHUNJHUNUNAWALGARHtonk chhilari,5990,JHUNJHUNU,NAWALGARH,TONK CHHILRI,GEN W,SUGNI DEVI SAINI,FEMALE,OBC,tonk chhilari,JHUNJHUNU,NAWALGARH,NA,JHUNJHUNUNAWALGARHtonk chhilari,5862,JHUNJHUNU,NAW ALGARH,TONK CHHILARI,GENW,DURGA DEVI,F,OBCW,tonk chhilari,JHUNJHUNU,NAWALGARH,JHUNJHUNUNAWALGARHtonk chhilari,0,NA,tonk chhilari,0,0,0,0
Jhunjhunu,Nawalgarh,Devipura,OBC,JhunjhunuNawalgarhDevipura,6302,JHUNJHUNU,NAWALGARH,DEVIPURA,SC (Woman),MANISHA DEVI,1,SC (Woman),JHUNJHUNU,NAWALGARH,JHUNJHUNUNAWALGARHdevipura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,devipura,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jhunjhunu,Surajgarh,Agwana Khurd,General (Woman),JhunjhunuSurajgarhAgwana Khurd,6306,JHUNJHUNU,SURAJGARH,AGWANA KHURD,SC (Woman),PUSHPA DEVI,1,SC (Woman),JHUNJHUNU,SURAJGARH,JHUNJHUNUSURAJGARHagwana khurd,5992,JHUNJHUNU,SURAJGARH,AGWANA KHURD,OBC,CHIMAN LAL,MALE,OBC,agwana khurd,JHUNJHUNU,SURAJGARH,NA,JHUNJHUNUSURAJGARHagwana khurd,5864,JHUNJHUNU,SURAJGARH,AGWANA KHURD,GEN,DULICHAND,M,GEN,agwana khurd,JHUNJHUNU,SURAJGARH,JHUNJHUNUSURAJGARHagwana khurd,0,NA,agwana khurd,0,0,0,0
Jhunjhunu,Surajgarh,Dheegariya,OBC (Woman),JhunjhunuSurajgarhDheegariya,6315,JHUNJHUNU,SURAJGARH,DHEEGARIYA,SC (Woman),KAVITA,1,SC (Woman),JHUNJHUNU,SURAJGARH,JHUNJHUNUSURAJGARHdheegariya,6002,JHUNJHUNU,SURAJGARH,DHINGDIYA,GEN,NIHAL SINGH,MALE,OBC,dheegariya,JHUNJHUNU,SURAJGARH,NA,JHUNJHUNUSURAJGARHdheegariya,5873,JHUNJHUNU,SURAJGARH,DHEEGARIYA,GEN,RAMESH,M,GEN,dheegariya,JHUNJHUNU,SURAJGARH,JHUNJHUNUSURAJGARHdheegariya,0,NA,dheegariya,0,0,0,0
Jhunjhunu,Surajgarh,Dalmiya Ki Dhani,OBC,JhunjhunuSurajgarhDalmiya Ki Dhani,6342,JHUNJHUNU,SURAJGARH,DALMIYA KI DHANI,SC (Woman),PREM,1,SC (Woman),JHUNJHUNU,SURAJGARH,JHUNJHUNUSURAJGARHdalmiya ki dhani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dalmiya ki dhani,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jhunjhunu,Udaipurwati,Mandawara,General,JhunjhunuUdaipurwatiMandawara,6367,JHUNJHUNU,UDAIPURWATI,MANDAWARA,SC (Woman),PAWAN,1,SC (Woman),JHUNJHUNU,UDAIPURWATI,JHUNJHUNUUDAIPURWATImandawara,6052,JHUNJHUNU,UDAIPURWATI,MANDAWARA,GEN,SHARWAN LAL GURJAR,MALE,OBC,mandawara,JHUNJHUNU,UDAIPURWATI,NA,JHUNJHUNUUDAIPURWATImandawara,5924,JHUNJHUNU,UDAIPURWATI,MANDAW ARA,GENW,Sita Devi,F,GENW,mandawara,JHUNJHUNU,UDAIPURWATI,JHUNJHUNUUDAIPURWATImandawara,0,NA,mandawara,0,0,0,0
Jodhpur,Bap,Khirwa,ST,JodhpurBapKhirwa,6438,JODHPUR,BAP,KHIRWA,SC (Woman),JASODA,1,SC (Woman),JODHPUR,BAP,JODHPURBAPkhirwa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khirwa,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Bapini,Bapini Khurd,General,JodhpurBapiniBapini Khurd,6780,JODHPUR,BAPINI,BAPINI KHURD,SC (Woman),DURGA DEVI,1,SC (Woman),JODHPUR,BAPINI,JODHPURBAPINIbapini khurd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bapini khurd,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Bapini,Matoda,General (Woman),JodhpurBapiniMatoda,6766,JODHPUR,BAPINI,MATODA,SC (Woman),KIRAN,1,SC (Woman),JODHPUR,BAPINI,JODHPURBAPINImatoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,matoda,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Bawari,Jetiyavas,OBC,JodhpurBawariJetiyavas,6461,JODHPUR,BAWARI,JETIYAVAS,SC (Woman),MADHU,1,SC,JODHPUR,BAWARI,JODHPURBAWARIjetiyavas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jetiyavas,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Bawari,Mailana,OBC (Woman),JodhpurBawariMailana,6464,JODHPUR,BAWARI,MAILANA,SC (Woman),MAINA,1,SC (Woman),JODHPUR,BAWARI,JODHPURBAWARImailana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mailana,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Bhopalgarh,Birani,General,JodhpurBhopalgarhBirani,6489,JODHPUR,BHOP ALGARH,BIRANI,SC (Woman),SUSHIL A,1,SC (Woman),JODHPUR,BHOPALGARH,JODHPURBHOPALGARHbirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,birani,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Bilara,Pichyak,General,JodhpurBilaraPichyak,6509,JODHPUR,BILARA,PICHYAK,SC (Woman),SAPNA,1,SC (Woman),JODHPUR,BILARA,JODHPURBILARApichyak,6193,JODHPUR,BILARA,PICHIYAK,OBC,BHANWARLAL,MALE,OBC,pichyak,JODHPUR,BILARA,NA,JODHPURBILARApichyak,6091,JODHPUR,BILARA,PICHYAK,GEN,MADI DEVI,F,OBCW,pichyak,JODHPUR,BILARA,JODHPURBILARApichyak,0,NA,pichyak,0,0,0,0
Jodhpur,Bilara,Ramasani,General (Woman),JodhpurBilaraRamasani,6510,JODHPUR,BILARA,RAMASANI,SC (Woman),JYOTI SOLANKI,1,SC (Woman),JODHPUR,BILARA,JODHPURBILARAramasani,6194,JODHPUR,BILARA,RAMASANI,GEN,GHISHU SINGH,MALE,GEN,ramasani,JODHPUR,BILARA,NA,JODHPURBILARAramasani,6092,JODHPUR,BILARA,RAMASANI,GEN,OMSINGH RATHORE,M,GEN,ramasani,JODHPUR,BILARA,JODHPURBILARAramasani,0,NA,ramasani,0,0,0,0
Jodhpur,Bilara,Ravar,General (Woman),JodhpurBilaraRavar,6512,JODHPUR,BILARA,RAVAR,SC (Woman),ANNU,1,SC (Woman),JODHPUR,BILARA,JODHPURBILARAravar,6196,JODHPUR,BILARA,RAVAR,OBC,KANWARA RAM,MALE,OBC,ravar,JODHPUR,BILARA,NA,JODHPURBILARAravar,6094,JODHPUR,BILARA,RAVAR,GEN,PRAHLAD RAM,M,GEN,ravar,JODHPUR,BILARA,JODHPURBILARAravar,0,NA,ravar,0,0,0,0
Jodhpur,Dechu,Kanoriya Mahasingh,General (Woman),JodhpurDechuKanoriya Mahasingh,6735,JODHPUR,DECHU,KANORIYA MAHASINGH,SC (Woman),GEET A,1,SC (Woman),JODHPUR,DECHU,JODHPURDECHUkanoriya mahasingh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kanoriya mahasingh,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Dechu,Khiyasariya,General,JodhpurDechuKhiyasariya,6734,JODHPUR,DECHU,KHIYASARIYA,SC (Woman),SUVA DEVI,1,SC (Woman),JODHPUR,DECHU,JODHPURDECHUkhiyasariya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khiyasariya,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Lohawat,Dholasar,OBC (Woman),JodhpurLohawatDholasar,6814,JODHPUR,LOHAWAT,DHOLASAR,SC (Woman),CHANDU MEGHWAL,1,SC (Woman),JODHPUR,LOHAWAT,JODHPURLOHAWATdholasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dholasar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Luni,Salawas,General,JodhpurLuniSalawas,6548,JODHPUR,LUNI,SALAWAS,SC (Woman),REKHA MANGAS,1,SC (Woman),JODHPUR,LUNI,JODHPURLUNIsalawas,6237,JODHPUR,LUNI,SALAWAS,GEN W,KAMLA DEVI,FEMALE,OBC,salawas,JODHPUR,LUNI,NA,JODHPURLUNIsalawas,6135,JODHPUR,LUNI,SALAW AS,OBC,OMA RAM,M,OBC,salawas,JODHPUR,LUNI,JODHPURLUNIsalawas,0,NA,salawas,0,0,0,0
Jodhpur,Luni,Kankani,OBC (Woman),JodhpurLuniKankani,6555,JODHPUR,LUNI,KANKANI,SC (Woman),RUKMA DEVI,1,SC (Woman),JODHPUR,LUNI,JODHPURLUNIkankani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kankani,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Phalodi,Kundal,OBC (Woman),JodhpurPhalodiKundal,6647,JODHPUR,PHALODI,KUNDAL,SC (Woman),SAWROOPI,1,SC (Woman),JODHPUR,PHALODI,JODHPURPHALODIkundal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kundal,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jodhpur,Shergarh,Dasniya,OBC (Woman),JodhpurShergarhDasniya,6657,JODHPUR,SHERGARH,DASNIYA,SC (Woman),DEEPU,1,SC (Woman),JODHPUR,SHERGARH,JODHPURSHERGARHdasniya,6379,JODHPUR,SHERGARH,DASANIA,GEN,ROOPA RAM,MALE,OBC,dasniya,JODHPUR,SHERGARH,NA,JODHPURSHERGARHdasniya,6250,JODHPUR,SHERGARH,DASNIYA,OBC,RUPARAM,M,OBC,dasniya,JODHPUR,SHERGARH,JODHPURSHERGARHdasniya,0,NA,dasniya,0,0,0,0
Jodhpur,Shergarh,Dasniya,General (Woman),JodhpurShergarhDasniya,6657,JODHPUR,SHERGARH,DASNIYA,SC (Woman),DEEPU,1,SC (Woman),JODHPUR,SHERGARH,JODHPURSHERGARHdasniya,6379,JODHPUR,SHERGARH,DASANIA,GEN,ROOPA RAM,MALE,OBC,dasniya,JODHPUR,SHERGARH,NA,JODHPURSHERGARHdasniya,6250,JODHPUR,SHERGARH,DASNIYA,OBC,RUPARAM,M,OBC,dasniya,JODHPUR,SHERGARH,JODHPURSHERGARHdasniya,0,NA,dasniya,0,0,0,0
Karauli,Hindaun,Bhango,General (Woman),KarauliHindaunBhango,6855,KARAULI,HINDAUN,BHANGO,SC (Woman),SUPITA JATAV,1,SC (Woman),KARAULI,HINDAUN,KARAULIHINDAUNbhango,6408,KARAULI,HINDAUN,BHANGO,SC W,DHANWANTI JATAV,FEMALE,SC,bhango,KARAULI,HINDAUN,NA,KARAULIHINDAUNbhango,6282,KARAULI,HINDAUN,BHANGO,GENW,VIMESH DEVI,F,OBCW,bhango,KARAULI,HINDAUN,KARAULIHINDAUNbhango,0,NA,bhango,0,0,0,0
Karauli,Hindaun,Jatwara,General (Woman),KarauliHindaunJatwara,6870,KARAULI,HINDAUN,JATWARA,SC (Woman),RACHANA DEVI,1,SC (Woman),KARAULI,HINDAUN,KARAULIHINDAUNjatwara,6423,KARAULI,HINDAUN,JATWARA,GEN,PRAKASH NARAYAN SHARMA,MALE,GEN,jatwara,KARAULI,HINDAUN,NA,KARAULIHINDAUNjatwara,6297,KARAULI,HINDAUN,JATWARA,GENW,SANTI DEVI,F,GENW,jatwara,KARAULI,HINDAUN,KARAULIHINDAUNjatwara,0,NA,jatwara,0,0,0,0
Karauli,Hindaun,Vijaypura,General,KarauliHindaunVijaypura,6899,KARAULI,HINDAUN,VIJAYPURA,SC (Woman),MAGLESH JATAV,1,SC,KARAULI,HINDAUN,KARAULIHINDAUNvijaypura,6453,KARAULI,HINDAUN,VIJAYPURA,GEN W,LALITA JAT,FEMALE,OBC,vijaypura,KARAULI,HINDAUN,NA,KARAULIHINDAUNvijaypura,6326,KARAULI,HINDAUN,VIJAYPURA,GENW,SUSHILA DEVI,F,OBCW,vijaypura,KARAULI,HINDAUN,KARAULIHINDAUNvijaypura,0,NA,vijaypura,0,0,0,0
Karauli,Mandrayal,Bahadarpur,OBC,KarauliMandrayalBahadarpur,7053,KARAULI,MANDRAYAL,BAHADARPUR,SC (Woman),ASHA BHAND,1,SC (Woman),KARAULI,MANDRAYAL,KARAULIMANDRAYALbahadarpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bahadarpur,NA,NA,NA,NA,NA,NA,NA,0,0,0
Karauli,Mandrayal,Langra,ST,KarauliMandrayalLangra,7062,KARAULI,MANDRAYAL,LANGRA,SC (Woman),REKHA BAI JATAV,1,SC (Woman),KARAULI,MANDRAYAL,KARAULIMANDRAYALlangra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,langra,NA,NA,NA,NA,NA,NA,NA,0,0,0
Karauli,Nadoti,Bardala,ST,KarauliNadotiBardala,6950,KARAULI,NADOTI,BARDALA,SC (Woman),SUMITRA MHAVAR,1,SC (Woman),KARAULI,NADOTI,KARAULINADOTIbardala,6503,KARAULI,NADOTI,BARDALA,GEN W,SAVITREE DEVI MEENA,FEMALE,ST,bardala,KARAULI,NADOTI,NA,KARAULINADOTIbardala,6375,KARAULI,NADOTI,BARDALA,ST,PUKHRAJ MEENA,M,ST,bardala,KARAULI,NADOTI,KARAULINADOTIbardala,0,NA,bardala,0,0,0,0
Karauli,Nadoti,Raysna,ST (Woman),KarauliNadotiRaysna,6968,KARAULI,NADOTI,RAYSNA,SC (Woman),SHANKUNTLA MHAVAR,1,SC (Woman),KARAULI,NADOTI,KARAULINADOTIraysna,6521,KARAULI,NADOTI,RAYSANA,GEN W,UGANTI MEENA,FEMALE,ST,raysna,KARAULI,NADOTI,NA,KARAULINADOTIraysna,6393,KARAULI,NADOTI,RAYSNA,ST,RAJ BHADUR MEENA,M,ST,raysna,KARAULI,NADOTI,KARAULINADOTIraysna,0,NA,raysna,0,0,0,0
Karauli,Nadoti,Sop,ST (Woman),KarauliNadotiSop,6972,KARAULI,NADOTI,SOP,SC (Woman),RUKMANI DHOBI,1,SC (Woman),KARAULI,NADOTI,KARAULINADOTIsop,6525,KARAULI,NADOTI,SOP,GEN,GIRRAJ MEENA,MALE,ST,sop,KARAULI,NADOTI,NA,KARAULINADOTIsop,6397,KARAULI,NADOTI,SOP,ST,DULEHAY RAM,M,ST,sop,KARAULI,NADOTI,KARAULINADOTIsop,0,NA,sop,0,0,0,0
Karauli,Sapotra,Amargarh,General (Woman),KarauliSapotraAmargarh,6976,KARAULI,SAPOTRA,AMARGARH,SC (Woman),SURESH BAI BAIRWA,1,SC (Woman),KARAULI,SAPOTRA,KARAULISAPOTRAamargarh,6530,KARAULI,SAPOTRA,AMAR GARH,ST W,RAMDHANI,FEMALE,ST,amargarh,KARAULI,SAPOTRA,NA,KARAULISAPOTRAamargarh,6401,KARAULI,SAPOTRA,AMARGARH,GENW,MATHURI BAIRWA,F,SCW,amargarh,KARAULI,SAPOTRA,KARAULISAPOTRAamargarh,0,NA,amargarh,0,0,0,0
Karauli,Sapotra,Bukna,General (Woman),KarauliSapotraBukna,6984,KARAULI,SAPOTRA,BUKNA,SC (Woman),GORDHANI MANAWAR,1,SC,KARAULI,SAPOTRA,KARAULISAPOTRAbukna,6540,KARAULI,SAPOTRA,BOOKNA,GEN,MOOL CHAND,MALE,ST,bukna,KARAULI,SAPOTRA,NA,KARAULISAPOTRAbukna,6413,KARAULI,SAPOTRA,BUKNA,STW,BARFI DEVI,F,STW,bukna,KARAULI,SAPOTRA,KARAULISAPOTRAbukna,0,NA,bukna,0,0,0,0
Karauli,Todabhim,Ajijpur,General,KarauliTodabhimAjijpur,7010,KARAULI,TODABHIM,AJIJPUR,SC (Woman),GUDDI DEVI,1,SC (Woman),KARAULI,TODABHIM,KARAULITODABHIMajijpur,6584,KARAULI,TODABHIM,AJIJPUR,GEN W,KAMERI DEVI,FEMALE,ST,ajijpur,KARAULI,TODABHIM,NA,KARAULITODABHIMajijpur,6456,KARAULI,TODABHIM,AJIJPUR,ST,DESH RAJ MEENA,M,ST,ajijpur,KARAULI,TODABHIM,KARAULITODABHIMajijpur,0,NA,ajijpur,0,0,0,0
Karauli,Todabhim,Khohra,ST (Woman),KarauliTodabhimKhohra,7027,KARAULI,TODABHIM,KHOHRA,SC (Woman),BADAMI BAIRWA,1,SC (Woman),KARAULI,TODABHIM,KARAULITODABHIMkhohra,6601,KARAULI,TODABHIM,KHOHARA,ST,SHRIMAN,MALE,ST,khohra,KARAULI,TODABHIM,NA,KARAULITODABHIMkhohra,6473,KARAULI,TODABHIM,KHOHRA,GEN,MOHRANTI,F,STW,khohra,KARAULI,TODABHIM,KARAULITODABHIMkhohra,0,NA,khohra,0,0,0,0
