new_subdistrict,reservation_2020,District_Name_LGD,Subdistrict_Name_LGD,gp_LGD_name,gp_election_name,reservation_2015,district_2015,subdistrict_2015,dist_2015,quality_check_2015,reservation_2010,subdistrict_2010,dist_2010,quality_check_2010,reservation_2005,district_2005,subdistrict_2005,dist_2005,quality_check_2005,id,S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name,gp_id,verified_or_not,delim_2019,delim_2014
ramsar,GEN,barmer,ramsar,hathma,hathama,OBC,barmer,ramsar,0,good,ST_W,barmer,0,good,SC,barmer,barmer,0,good,barmer_ramsar_hathma,8252,90,BARMER,115,17,583,Ramsar,583,7,88506,Hathma,88506,2229800,34949,HATHMA,barmer_hathma,0,1,1
ramsar,GEN,barmer,ramsar,hathma,hathama,OBC,barmer,ramsar,0,good,ST_W,barmer,0,good,SC,barmer,barmer,0,good,barmer_ramsar_hathma,8258,90,BARMER,115,17,583,Ramsar,583,7,88505,Iloliya,88505,2229800,34949,HATHMA,barmer_hathma,0,1,1
ramsar,GEN,barmer,ramsar,hathma,hathama,OBC,barmer,ramsar,0,good,ST_W,barmer,0,good,SC,barmer,barmer,0,good,barmer_ramsar_hathma,8266,90,BARMER,115,17,583,Ramsar,583,7,937422,Jamalpura,0,NA,34949,HATHMA,barmer_hathma,0,1,1
ramsar,GEN,barmer,ramsar,hathma,hathama,OBC,barmer,ramsar,0,good,ST_W,barmer,0,good,SC,barmer,barmer,0,good,barmer_ramsar_hathma,8309,90,BARMER,115,17,583,Ramsar,583,7,937419,Nandoi Nagar,0,NA,34949,HATHMA,barmer_hathma,0,1,1
ramsar,SC,barmer,ramsar,indrohi,indrai,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_indrohi,8205,90,BARMER,115,17,583,Ramsar,583,7,88511,Bhadaroo,88511,2230300,34950,INDROHI,barmer_indrohi,NA,0,1
ramsar,SC,barmer,ramsar,indrohi,indrai,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_indrohi,8260,90,BARMER,115,17,583,Ramsar,583,7,88484,Indrohi,88484,2228200,34950,INDROHI,barmer_indrohi,NA,0,1
ramsar,SC,barmer,ramsar,indrohi,indrai,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_indrohi,8272,90,BARMER,115,17,583,Ramsar,583,7,916124,Jodhasar,0,NA,34950,INDROHI,barmer_indrohi,NA,0,1
ramsar,SC,barmer,ramsar,indrohi,indrai,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_indrohi,8276,90,BARMER,115,17,583,Ramsar,583,7,88489,Kanpura,88489,2228600,34950,INDROHI,barmer_indrohi,NA,0,1
ramsar,GEN_W,barmer,ramsar,kantal ka par,kantal ka par,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_kantal ka par,8185,90,BARMER,115,17,583,Ramsar,583,7,916123,Achiya khadeen,0,NA,34955,KANTAL KA PAR,barmer_kantal ka par,NA,0,0
ramsar,GEN_W,barmer,ramsar,kantal ka par,kantal ka par,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_kantal ka par,8278,90,BARMER,115,17,583,Ramsar,583,7,88474,Kantal Ka Par,88474,2227200,34955,KANTAL KA PAR,barmer_kantal ka par,NA,0,0
ramsar,GEN_W,barmer,ramsar,kantal ka par,kantal ka par,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_kantal ka par,8315,90,BARMER,115,17,583,Ramsar,583,7,88478,Paboosariya,88478,2227600,34955,KANTAL KA PAR,barmer_kantal ka par,NA,0,0
ramsar,GEN_W,barmer,ramsar,kantal ka par,kantal ka par,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_kantal ka par,8357,90,BARMER,115,17,583,Ramsar,583,7,88585,Sujawal Ka Par,88585,2235200,34955,KANTAL KA PAR,barmer_kantal ka par,NA,0,0
ramsar,GEN_W,barmer,ramsar,kantal ka par,kantal ka par,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_kantal ka par,8365,90,BARMER,115,17,583,Ramsar,583,7,88473,Virmiyar,88473,2227100,34955,KANTAL KA PAR,barmer_kantal ka par,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8230,90,BARMER,115,17,583,Ramsar,583,7,88509,Daukiyon Ki Dhani,88509,2230100,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8232,90,BARMER,115,17,583,Ramsar,583,7,88531,Devraj Nagar,88531,2231500,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8244,90,BARMER,115,17,583,Ramsar,583,7,88528,Genani Kadwasaron Ki Dhani,88528,2231400,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8253,90,BARMER,115,17,583,Ramsar,583,7,88538,Hemawas,88538,2232100,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8281,90,BARMER,115,17,583,Ramsar,583,7,88527,Khadeen,88527,2231300,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8324,90,BARMER,115,17,583,Ramsar,583,7,88530,Rajiv Nagar,88530,2231500,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8325,90,BARMER,115,17,583,Ramsar,583,7,88526,Ramaniyon Ka Tala,88526,2231200,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8327,90,BARMER,115,17,583,Ramsar,583,7,88529,Ramdeoriya Tala,88529,2231400,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,GEN,barmer,ramsar,khadeen,khadeen,SC,barmer,ramsar,0,good,OBC_W,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_khadeen,8355,90,BARMER,115,17,583,Ramsar,583,7,88539,Sodhon Ki Basti,88539,2232100,34956,KHADEEN,barmer_khadeen,NA,0,0
ramsar,ST_W,barmer,ramsar,pandhi ka par,padhi ka par,GEN,barmer,ramsar,0,good,GEN_W,barmer,0,good,SC_W,barmer,barmer,0,good,barmer_ramsar_pandhi ka par,8229,90,BARMER,115,17,583,Ramsar,583,7,88583,Dabe Ka Par,88583,2235000,34962,PANDHI KA PAR,barmer_pandhi ka par,NA,0,0
ramsar,ST_W,barmer,ramsar,pandhi ka par,padhi ka par,GEN,barmer,ramsar,0,good,GEN_W,barmer,0,good,SC_W,barmer,barmer,0,good,barmer_ramsar_pandhi ka par,8257,90,BARMER,115,17,583,Ramsar,583,7,88582,Husen Ki Dhani,88582,2235000,34962,PANDHI KA PAR,barmer_pandhi ka par,NA,0,0
ramsar,ST_W,barmer,ramsar,pandhi ka par,padhi ka par,GEN,barmer,ramsar,0,good,GEN_W,barmer,0,good,SC_W,barmer,barmer,0,good,barmer_ramsar_pandhi ka par,8302,90,BARMER,115,17,583,Ramsar,583,7,88580,Mathinani Ki Basti,88580,2234800,34962,PANDHI KA PAR,barmer_pandhi ka par,NA,0,0
ramsar,ST_W,barmer,ramsar,pandhi ka par,padhi ka par,GEN,barmer,ramsar,0,good,GEN_W,barmer,0,good,SC_W,barmer,barmer,0,good,barmer_ramsar_pandhi ka par,8314,90,BARMER,115,17,583,Ramsar,583,7,88573,Paboodan Singh Ki Dhani,88573,2234100,34962,PANDHI KA PAR,barmer_pandhi ka par,NA,0,0
ramsar,ST_W,barmer,ramsar,pandhi ka par,padhi ka par,GEN,barmer,ramsar,0,good,GEN_W,barmer,0,good,SC_W,barmer,barmer,0,good,barmer_ramsar_pandhi ka par,8317,90,BARMER,115,17,583,Ramsar,583,7,88575,Pandhikapar,88575,2234300,34962,PANDHI KA PAR,barmer_pandhi ka par,NA,0,0
ramsar,ST_W,barmer,ramsar,pandhi ka par,padhi ka par,GEN,barmer,ramsar,0,good,GEN_W,barmer,0,good,SC_W,barmer,barmer,0,good,barmer_ramsar_pandhi ka par,8333,90,BARMER,115,17,583,Ramsar,583,7,88576,Rawat Ka Tala,88576,2234400,34962,PANDHI KA PAR,barmer_pandhi ka par,NA,0,0
ramsar,GEN,barmer,ramsar,ramsar,ramsar,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_ramsar,8330,90,BARMER,115,17,583,Ramsar,583,7,88516,Ramsar,88516,2230700,34963,RAMSAR,barmer_ramsar,NA,0,1
ramsar,GEN,barmer,ramsar,ramsar,ramsar,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_ramsar,8348,90,BARMER,115,17,583,Ramsar,583,7,88517,Sigar Palo Ki Dhani,88517,2230700,34963,RAMSAR,barmer_ramsar,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8206,90,BARMER,115,17,583,Ramsar,583,7,88519,Bhanpura,88519,2230900,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8212,90,BARMER,115,17,583,Ramsar,583,7,88568,Bhomani Siyago Ki Dhani,88568,2233600,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8235,90,BARMER,115,17,583,Ramsar,583,7,914884,DHATARWALO KI DHANI,0,NA,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8262,90,BARMER,115,17,583,Ramsar,583,7,88567,Jagmal Ka Tala,88567,2233600,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8284,90,BARMER,115,17,583,Ramsar,583,7,88518,Khariya Kalan,88518,2230800,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8285,90,BARMER,115,17,583,Ramsar,583,7,88574,Khariya Kita,88574,2234200,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8297,90,BARMER,115,17,583,Ramsar,583,7,88564,Maghasarder,88564,2233600,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8344,90,BARMER,115,17,583,Ramsar,583,7,88565,Setrau,88565,2233600,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,setrau,setrau,GEN_W,barmer,ramsar,0,good,OBC,barmer,0,good,GEN,barmer,barmer,0,good,barmer_ramsar_setrau,8363,90,BARMER,115,17,583,Ramsar,583,7,88566,Veeraniyon Ki Dhani,88566,2233600,34968,SETRAU,barmer_setrau,NA,0,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8182,90,BARMER,115,17,583,Ramsar,583,7,937421,Aalisar Nagar,0,NA,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8192,90,BARMER,115,17,583,Ramsar,583,7,88487,Anta,88487,2228400,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8198,90,BARMER,115,17,583,Ramsar,583,7,88485,Bamaniyawas,88485,2228300,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8207,90,BARMER,115,17,583,Ramsar,583,7,88497,Bhanwarlai,88497,2229100,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8225,90,BARMER,115,17,583,Ramsar,583,7,88496,Chauthiya,88496,2229000,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8287,90,BARMER,115,17,583,Ramsar,583,7,88488,Khejdiyali Nari,88488,2228500,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8292,90,BARMER,115,17,583,Ramsar,583,7,88495,Labrau,88495,2228900,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8329,90,BARMER,115,17,583,Ramsar,583,7,937420,Ram Nagar,0,NA,34969,SIHANI,barmer_sihani,0,1,1
ramsar,GEN_W,barmer,ramsar,sihani,sinhani,GEN_W,barmer,ramsar,0,good,GEN,barmer,0,good,OBC_W,barmer,barmer,0,good,barmer_ramsar_sihani,8349,90,BARMER,115,17,583,Ramsar,583,7,88486,Sihani,88486,2228300,34969,SIHANI,barmer_sihani,0,1,1
samdari,GEN,barmer,samdari,ajeet,ajeet,SC_W,barmer,samdadi,0,good,GEN,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_ajeet,8379,90,BARMER,115,17,6904,Samdari,0,NA,87564,Charanon Ka Bara,87564,2161500,35212,AJEET,barmer_ajeet,NA,0,0
samdari,GEN,barmer,samdari,ajeet,ajeet,SC_W,barmer,samdadi,0,good,GEN,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_ajeet,8386,90,BARMER,115,17,6904,Samdari,0,NA,87563,Doodon Ka Bara(Ajeet),87563,2161400,35212,AJEET,barmer_ajeet,NA,0,0
samdari,GEN_W,barmer,samdari,dhindas,dhindas,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_dhindas,8385,90,BARMER,115,17,6904,Samdari,0,NA,87634,Dheedhas,87634,2167900,35218,DHINDAS,barmer_dhindas,NA,0,0
samdari,GEN_W,barmer,samdari,dhindas,dhindas,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_dhindas,8421,90,BARMER,115,17,6904,Samdari,0,NA,87633,Samooja,87633,2167800,35218,DHINDAS,barmer_dhindas,NA,0,0
samdari,GEN_W,barmer,samdari,jethantari,jethantari,OBC_W,barmer,samdadi,0,good,SC,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_jethantari,8393,90,BARMER,115,17,6904,Samdari,0,NA,87545,Jethantari,87545,2159600,35222,JETHANTARI,barmer_jethantari,NA,0,0
samdari,GEN_W,barmer,samdari,jethantari,jethantari,OBC_W,barmer,samdadi,0,good,SC,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_jethantari,8394,90,BARMER,115,17,6904,Samdari,0,NA,87546,Jethantari Halt,87546,2159700,35222,JETHANTARI,barmer_jethantari,NA,0,0
samdari,GEN_W,barmer,samdari,jethantari,jethantari,OBC_W,barmer,samdadi,0,good,SC,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_jethantari,8403,90,BARMER,115,17,6904,Samdari,0,NA,87544,Ladunagar,87544,2159600,35222,JETHANTARI,barmer_jethantari,NA,0,0
samdari,GEN_W,barmer,samdari,karmawas,karmawas,GEN,barmer,samdadi,0,good,ST_W,siwana,0,good,SC,barmer,siwana,0,good,barmer_samdari_karmawas,8378,90,BARMER,115,17,6904,Samdari,0,NA,87566,Burd (Boorad),87566,2161700,35224,KARMAWAS,barmer_karmawas,NA,0,0
samdari,GEN_W,barmer,samdari,karmawas,karmawas,GEN,barmer,samdadi,0,good,ST_W,siwana,0,good,SC,barmer,siwana,0,good,barmer_samdari_karmawas,8396,90,BARMER,115,17,6904,Samdari,0,NA,87568,Karmawas,87568,2161900,35224,KARMAWAS,barmer_karmawas,NA,0,0
samdari,GEN_W,barmer,samdari,karmawas,karmawas,GEN,barmer,samdadi,0,good,ST_W,siwana,0,good,SC,barmer,siwana,0,good,barmer_samdari_karmawas,8430,90,BARMER,115,17,6904,Samdari,0,NA,87567,Tirgati,87567,2161800,35224,KARMAWAS,barmer_karmawas,NA,0,0
samdari,GEN,barmer,samdari,khandap,khandap,GEN_W,barmer,samdadi,0,good,OBC,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_khandap,8392,90,BARMER,115,17,6904,Samdari,0,NA,87648,Jalampura,87648,2169200,35226,KHANDAP,barmer_khandap,0,1,0
samdari,GEN,barmer,samdari,khandap,khandap,GEN_W,barmer,samdadi,0,good,OBC,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_khandap,8397,90,BARMER,115,17,6904,Samdari,0,NA,87647,Khandap,87647,2169100,35226,KHANDAP,barmer_khandap,0,1,0
samdari,GEN,barmer,samdari,lalana,lalana,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_lalana,8375,90,BARMER,115,17,6904,Samdari,0,NA,87573,Bhilon Ki Dhani,87573,2162300,35230,LALANA,barmer_lalana,NA,0,0
samdari,GEN,barmer,samdari,lalana,lalana,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_lalana,8377,90,BARMER,115,17,6904,Samdari,0,NA,916131,Bordinadi,0,NA,35230,LALANA,barmer_lalana,NA,0,0
samdari,GEN,barmer,samdari,lalana,lalana,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_lalana,8402,90,BARMER,115,17,6904,Samdari,0,NA,87542,Kumpawas,87542,2159400,35230,LALANA,barmer_lalana,NA,0,0
samdari,GEN,barmer,samdari,lalana,lalana,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_lalana,8404,90,BARMER,115,17,6904,Samdari,0,NA,87543,Lalana,87543,2159500,35230,LALANA,barmer_lalana,NA,0,0
samdari,GEN,barmer,samdari,lalana,lalana,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_lalana,8409,90,BARMER,115,17,6904,Samdari,0,NA,87572,Mangla,87572,2162200,35230,LALANA,barmer_lalana,NA,0,0
samdari,GEN,barmer,samdari,lalana,lalana,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_lalana,8427,90,BARMER,115,17,6904,Samdari,0,NA,87571,Teekampura,87571,2162200,35230,LALANA,barmer_lalana,NA,0,0
samdari,OBC,barmer,samdari,majal,majal,GEN,barmer,samdadi,0,good,SC_W,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_majal,8408,90,BARMER,115,17,6904,Samdari,0,NA,87635,Majal,87635,2168000,35231,MAJAL,barmer_majal,NA,0,1
samdari,SC,barmer,samdari,rakhi,rakhi,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,ST_W,barmer,siwana,0,good,barmer_samdari_rakhi,8371,90,BARMER,115,17,6904,Samdari,0,NA,87619,Baloo,87619,2166400,35239,RAKHI,barmer_rakhi,0,1,1
samdari,SC,barmer,samdari,rakhi,rakhi,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,ST_W,barmer,siwana,0,good,barmer_samdari_rakhi,8400,90,BARMER,115,17,6904,Samdari,0,NA,87622,Khera Sujer,87622,2166700,35239,RAKHI,barmer_rakhi,0,1,1
samdari,SC,barmer,samdari,rakhi,rakhi,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,ST_W,barmer,siwana,0,good,barmer_samdari_rakhi,8415,90,BARMER,115,17,6904,Samdari,0,NA,87642,Rakhi,87642,2168700,35239,RAKHI,barmer_rakhi,0,1,1
samdari,OBC_W,barmer,samdari,rampura,rampura,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_rampura,8381,90,BARMER,115,17,6904,Samdari,0,NA,87560,Chirdiya,87560,2161100,35241,RAMPURA,barmer_rampura,NA,0,0
samdari,OBC_W,barmer,samdari,rampura,rampura,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_rampura,8389,90,BARMER,115,17,6904,Samdari,0,NA,87631,Godon Ka Bara,87631,2167600,35241,RAMPURA,barmer_rampura,NA,0,0
samdari,OBC_W,barmer,samdari,rampura,rampura,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_rampura,8407,90,BARMER,115,17,6904,Samdari,0,NA,87561,Mahesh Nagar,87561,2161200,35241,RAMPURA,barmer_rampura,NA,0,0
samdari,OBC_W,barmer,samdari,rampura,rampura,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_rampura,8416,90,BARMER,115,17,6904,Samdari,0,NA,87632,Rampura,87632,2167700,35241,RAMPURA,barmer_rampura,NA,0,0
samdari,GEN_W,barmer,samdari,rani desipura,rani deshipura,ST_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_rani desipura,8411,90,BARMER,115,17,6904,Samdari,0,NA,87552,Mokhandi,87552,2160300,35242,RANI DESIPURA,barmer_rani desipura,NA,0,1
samdari,GEN_W,barmer,samdari,rani desipura,rani deshipura,ST_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN,barmer,siwana,0,good,barmer_samdari_rani desipura,8417,90,BARMER,115,17,6904,Samdari,0,NA,87553,Rani Deshipura,87553,2160400,35242,RANI DESIPURA,barmer_rani desipura,NA,0,1
samdari,GEN_W,barmer,samdari,samadari,samdari,GEN_W,barmer,samdadi,0,good,OBC,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_samadari,8419,90,BARMER,115,17,6904,Samdari,0,NA,87549,Samdari,87549,2160000,35243,SAMADARI,barmer_samadari,NA,0,1
samdari,GEN,barmer,samdari,sanwarda,sanwarda,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,GEN,barmer,siwana,0.041666667,good,barmer_samdari_sanwarda,8376,90,BARMER,115,17,6904,Samdari,0,NA,87623,Bhooti,87623,2166800,35244,SANWARDA,barmer_sanwarda,NA,0,0
samdari,GEN,barmer,samdari,sanwarda,sanwarda,GEN,barmer,samdadi,0,good,GEN_W,siwana,0,good,GEN,barmer,siwana,0.041666667,good,barmer_samdari_sanwarda,8422,90,BARMER,115,17,6904,Samdari,0,NA,87624,Sanwarda,87624,2166900,35244,SANWARDA,barmer_sanwarda,NA,0,0
karanpur,GEN_W,barmer,samdari,sarwadi,sarwadi,OBC,barmer,kalyanpur,0,good,GEN_W,balotra,0,good,ST,barmer,balotra,0,good,barmer_samdari_sarwadi,8390,90,BARMER,115,17,6904,Samdari,0,NA,87640,Goliya Chaudhariyan,87640,2168500,35245,SARWADI,barmer_sarwadi,NA,0,1
karanpur,GEN_W,barmer,samdari,sarwadi,sarwadi,OBC,barmer,kalyanpur,0,good,GEN_W,balotra,0,good,ST,barmer,balotra,0,good,barmer_samdari_sarwadi,8423,90,BARMER,115,17,6904,Samdari,0,NA,87649,Sarwari Charnan,87649,2169300,35245,SARWADI,barmer_sarwadi,NA,0,1
samdari,GEN_W,barmer,samdari,sewali,sewali,SC_W,barmer,samdadi,0,good,GEN,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_sewali,8370,90,BARMER,115,17,6904,Samdari,0,NA,87639,Arthandi,87639,2168400,35247,SEWALI,barmer_sewali,0,1,1
samdari,GEN_W,barmer,samdari,sewali,sewali,SC_W,barmer,samdadi,0,good,GEN,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_sewali,8380,90,BARMER,115,17,6904,Samdari,0,NA,87641,Cheeyali,87641,2168600,35247,SEWALI,barmer_sewali,0,1,1
samdari,GEN_W,barmer,samdari,sewali,sewali,SC_W,barmer,samdadi,0,good,GEN,siwana,0,good,OBC,barmer,siwana,0,good,barmer_samdari_sewali,8424,90,BARMER,115,17,6904,Samdari,0,NA,87625,Sewali,87625,2167000,35247,SEWALI,barmer_sewali,0,1,1
samdari,GEN_W,barmer,samdari,silore,silor,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_silore,8412,90,BARMER,115,17,6904,Samdari,0,NA,87548,Pabupura,87548,2159900,35248,SILORE,barmer_silore,0,1,0
samdari,GEN_W,barmer,samdari,silore,silor,GEN_W,barmer,samdadi,0,good,GEN,siwana,0,good,GEN_W,barmer,siwana,0,good,barmer_samdari_silore,8425,90,BARMER,115,17,6904,Samdari,0,NA,87547,Silor,87547,2159800,35248,SILORE,barmer_silore,0,1,0
